symbol,ticker,company_name,industry_constituent,market_cap,sector,industry,meta_updated_at,date,open,high,low,close,prev_close,pct_change,volume,avg_volume_20,unusual_volume_ratio,volatility_20d_pct,move_vs_vol
INOXWIND,INOXWIND.NS,Inox Wind Ltd.,Capital Goods,137628385280.0,Industrials,Specialty Industrial Machinery,2026-03-14,2026-03-13,83.30000305175781,83.9800033569336,79.33000183105469,79.58999633789062,83.68000030517578,-4.887672027209811,12553742.0,13500071.95,0.9299018587823156,1.880848903324809,2.598652139770392
INTELLECT,INTELLECT.NS,Intellect Design Arena Ltd.,Information Technology,91797004288.0,Technology,Software - Application,2026-03-14,2026-03-13,666.0,669.2999877929688,656.5999755859375,660.75,667.0999755859375,-0.9518776522754456,290627.0,487491.05,0.596168893767383,1.813958759501299,0.5247515398515123
INDIGO,INDIGO.NS,InterGlobe Aviation Ltd.,Services,1607613415424.0,Industrials,Airlines,2026-03-14,2026-03-13,4226.0,4234.0,4130.0,4158.2001953125,4251.7001953125,-2.19912025083715,1848332.0,1510062.15,1.2240105481751198,2.350929144926751,0.9354260019204744
IGIL,IGIL.NS,International Gemmological Institute (India) Ltd.,Services,133472518144.0,Basic Materials,Other Precious Metals & Mining,2026-03-14,2026-03-13,318.0,319.95001220703125,303.6000061035156,308.8500061035156,320.8999938964844,-3.755060150252243,540978.0,622530.4,0.8689985260157576,1.3586330927439103,2.763851528648167
IKS,IKS.NS,Inventurus Knowledge Solutions Ltd.,Information Technology,222338596864.0,Healthcare,Health Information Services,2026-03-14,2026-03-13,1367.0999755859375,1367.0999755859375,1321.199951171875,1327.300048828125,1373.9000244140625,-3.3918025153112152,136289.0,254359.0,0.5358135548575046,2.6076939796588667,1.3006903961004366
IPCALAB,IPCALAB.NS,Ipca Laboratories Ltd.,Healthcare,397546127360.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-14,2026-03-13,1567.0,1576.699951171875,1537.4000244140625,1561.300048828125,1560.800048828125,0.032034852918894,590956.0,203241.55,2.907653479320542,1.402386606713035,0.0228430967363404
JBCHEPHARM,JBCHEPHARM.NS,J.B. Chemicals & Pharmaceuticals Ltd.,Healthcare,340673462272.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-14,2026-03-13,2130.0,2139.199951171875,2097.10009765625,2121.800048828125,2131.39990234375,-0.4504013303682996,757896.0,406953.85,1.8623635087860704,1.3886653160929232,0.32434116784563
JKCEMENT,JKCEMENT.NS,J.K. Cement Ltd.,Construction Materials,386495774720.0,Basic Materials,Building Materials,2026-03-14,2026-03-13,5150.0,5188.0,4934.0,5002.0,5199.0,-3.7891902288901713,77915.0,64403.15,1.209801073394702,2.3365502676338608,1.6217028502996198
JBMA,JBMA.NS,JBM Auto Ltd.,Automobile and Auto Components,116945698816.0,Consumer Cyclical,Auto Parts,2026-03-14,2026-03-13,511.0,511.8999938964844,491.0,494.2999877929688,514.0499877929688,-3.8420388034235753,329969.0,233526.1,1.4129855292406288,1.9346584257468005,1.9859003286021943
JKTYRE,JKTYRE.NS,JK Tyre & Industries Ltd.,Automobile and Auto Components,118797664256.0,Consumer Cyclical,Auto Parts,2026-03-14,2026-03-13,427.2000122070313,429.2999877929688,410.0,411.75,430.7000122070313,-4.3998169653922,1272643.0,1867260.4,0.6815562521435147,3.104810212528316,1.4170969122809385
JMFINANCIL,JMFINANCIL.NS,JM Financial Ltd.,Financial Services,113271767040.0,Financial Services,Capital Markets,2026-03-14,2026-03-13,122.0,122.4499969482422,117.5,118.44000244140624,123.37999725341795,-4.0038863040863575,2738542.0,3009233.05,0.910046498392672,2.6385232803398004,1.5174724187276147
JSWCEMENT,JSWCEMENT.NS,JSW Cement Ltd.,Construction Materials,155020328960.0,Basic Materials,Building Materials,2026-03-14,2026-03-13,119.01000213623048,119.66000366210938,114.8499984741211,115.80999755859376,119.83999633789062,-3.362816173603877,2949667.0,2756770.5,1.0699719109733654,2.0520251364913253,1.638779230235854
JSWENERGY,JSWENERGY.NS,JSW Energy Ltd.,Power,900805165056.0,Utilities,Utilities - Independent Power Producers,2026-03-14,2026-03-13,521.5,530.5,509.0,512.9500122070312,518.2999877929688,-1.0322160354891865,4916865.0,3133208.25,1.5692748798296443,2.24600777311999,0.459578122499241
JSWINFRA,JSWINFRA.NS,JSW Infrastructure Ltd.,Services,528163962880.0,Industrials,Marine Shipping,2026-03-14,2026-03-13,257.95001220703125,262.54998779296875,252.5,253.3999938964844,258.95001220703125,-2.1432778717575878,1115063.0,1443189.2,0.7726381267265581,2.145995873285156,0.9987334544481636
JSWSTEEL,JSWSTEEL.NS,JSW Steel Ltd.,Metals & Mining,2734295351296.0,Basic Materials,Steel,2026-03-14,2026-03-13,1166.699951171875,1169.199951171875,1115.5,1119.300048828125,1172.5999755859375,-4.545448393957119,2284425.0,1428857.25,1.5987776245667649,2.0490091088214144,2.2183641714368223
JPPOWER,JPPOWER.NS,Jaiprakash Power Ventures Ltd.,Power,95318523904.0,Utilities,Utilities - Independent Power Producers,2026-03-14,2026-03-13,14.289999961853027,14.600000381469728,13.850000381469728,13.899999618530272,14.170000076293944,-1.905437235779384,42448096.0,32639077.95,1.3005298760285595,2.364005868137826,0.8060205185870938
J&KBANK,J&KBANK.NS,Jammu & Kashmir Bank Ltd.,Financial Services,133033852928.0,Financial Services,Banks - Regional,2026-03-14,2026-03-13,126.20999908447266,127.73999786376952,119.62000274658205,120.80999755859376,127.51000213623048,-5.254493345924738,7636179.0,10157876.7,0.7517495265521387,3.655673205986655,1.4373531357561722
JINDALSAW,JINDALSAW.NS,Jindal Saw Ltd.,Capital Goods,121952444416.0,Basic Materials,Steel,2026-03-14,2026-03-13,196.0,196.8500061035156,189.0,191.3300018310547,198.8000030517578,-3.757545827983866,13095266.0,12674519.95,1.033196211900712,5.3384078166096405,0.7038701345170438
JSL,JSL.NS,Jindal Stainless Ltd.,Metals & Mining,582891536384.0,Basic Materials,Steel,2026-03-14,2026-03-13,744.0,744.7000122070312,700.0999755859375,707.4500122070312,746.6500244140625,-5.250118653353509,672098.0,1005657.25,0.6683171627311393,2.919074891288108,1.7985556550886486
JINDALSTEL,JINDALSTEL.NS,Jindal Steel Ltd.,Metals & Mining,1163294277632.0,Basic Materials,Steel,2026-03-14,2026-03-13,1216.300048828125,1222.4000244140625,1136.0999755859375,1143.300048828125,1225.0,-6.6693837691326525,1866299.0,1324681.7,1.4088659939968975,2.627518310043655,2.538282509255604
JIOFIN,JIOFIN.NS,Jio Financial Services Ltd.,Financial Services,1494576660480.0,Financial Services,Asset Management,2026-03-14,2026-03-13,240.0,240.6000061035156,234.25,235.25,242.1999969482422,-2.869528090756912,13318377.0,13188998.65,1.009809565792927,1.4962457296564595,1.9178187338357584
JUBLFOOD,JUBLFOOD.NS,Jubilant Foodworks Ltd.,Consumer Services,301316046848.0,Consumer Cyclical,Restaurants,2026-03-14,2026-03-13,462.3999938964844,467.0499877929688,453.0,458.1499938964844,461.75,-0.7796439856016524,1905771.0,2240745.1,0.8505077172767219,1.2257211727587944,0.6360696077778171
JUBLINGREA,JUBLINGREA.NS,Jubilant Ingrevia Ltd.,Chemicals,88154513408.0,Basic Materials,Specialty Chemicals,2026-03-14,2026-03-13,575.0,577.7999877929688,547.8499755859375,557.5999755859375,577.9500122070312,-3.521072098153022,366852.0,203489.2,1.8028082080031764,2.2425140796080343,1.5701449235799068
JUBLPHARMA,JUBLPHARMA.NS,Jubilant Pharmova Ltd.,Healthcare,133795168256.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-14,2026-03-13,827.6500244140625,855.0,799.25,844.2000122070312,827.6500244140625,1.9996359940525956,259043.0,153105.5,1.6919248492052863,1.883099292933367,1.0618855848741229
JWL,JWL.NS,Jupiter Wagons Ltd.,Capital Goods,112035143680.0,Industrials,Railroads,2026-03-14,2026-03-13,269.8999938964844,271.1499938964844,261.0,262.1499938964844,272.20001220703125,-3.6921446950204384,1546195.0,7182927.4,0.2152597282272406,4.542373566421122,0.8128227766897279
JYOTHYLAB,JYOTHYLAB.NS,Jyothy Labs Ltd.,Fast Moving Consumer Goods,80658661376.0,Consumer Defensive,Household & Personal Products,2026-03-14,2026-03-13,229.1000061035156,229.1499938964844,218.3000030517578,219.6499938964844,229.1000061035156,-4.124841534382762,873686.0,461957.95,1.8912673761756889,1.9265794791482267,2.1410180991891514
JYOTICNC,JYOTICNC.NS,Jyoti CNC Automation Ltd.,Capital Goods,162823569408.0,Industrials,Specialty Industrial Machinery,2026-03-14,2026-03-13,763.2000122070312,763.2000122070312,711.5499877929688,715.9500122070312,759.7999877929688,-5.771252473076616,595781.0,292809.25,2.034706895359351,1.9918527295064548,2.89742930668706
KPRMILL,KPRMILL.NS,K.P.R. Mill Ltd.,Textiles,287444926464.0,Consumer Cyclical,Textile Manufacturing,2026-03-14,2026-03-13,890.0,897.5499877929688,813.1500244140625,839.2000122070312,909.4000244140624,-7.719376547439827,3559048.0,842626.9,4.223753122526707,3.71911570038645,2.075594622301671
KEI,KEI.NS,KEI Industries Ltd.,Capital Goods,397507264512.0,Industrials,Electrical Equipment & Parts,2026-03-14,2026-03-13,4330.0,4330.0,4144.0,4158.0,4330.0,-3.9722863741339487,526877.0,475571.0,1.1078829449230505,2.68137177714702,1.4814381235713845
KPITTECH,KPITTECH.NS,KPIT Technologies Ltd.,Information Technology,179824459776.0,Technology,Software - Infrastructure,2026-03-14,2026-03-13,670.2000122070312,671.0,652.9000244140625,660.1500244140625,671.25,-1.6536276478119172,2471526.0,2222922.85,1.1118361575166678,2.1330219705090454,0.7752511088375142
KSB,KSB.NS,KSB Ltd.,Capital Goods,130703450112.0,Industrials,Specialty Industrial Machinery,2026-03-14,2026-03-13,764.3499755859375,768.9500122070312,747.2999877929688,751.0,768.1500244140625,-2.2326399621147464,97058.0,1124045.55,0.086347034601934,2.5903796308816776,0.8618968183265212
KAJARIACER,KAJARIACER.NS,Kajaria Ceramics Ltd.,Consumer Durables,144961683456.0,Industrials,Building Products & Equipment,2026-03-14,2026-03-13,929.25,940.0,905.0,910.1500244140624,940.0,-3.1755293176529253,226018.0,328169.65,0.6887230430967641,1.937346667322092,1.6391125920908718
KPIL,KPIL.NS,Kalpataru Projects International Ltd.,Construction,188191342592.0,Industrials,Engineering & Construction,2026-03-14,2026-03-13,1153.5,1163.0,1091.0,1102.0,1147.0999755859375,-3.931651690856364,97542.0,164568.25,0.5927145728292061,2.7160534132364504,1.4475605198689394
KALYANKJIL,KALYANKJIL.NS,Kalyan Jewellers India Ltd.,Consumer Durables,391580745728.0,Consumer Cyclical,Luxury Goods,2026-03-14,2026-03-13,388.9500122070313,389.4500122070313,377.0,379.0,389.9500122070313,-2.808055356905004,2574767.0,3588557.2,0.7174936489795954,1.5728376340867904,1.7853434429901571
KARURVYSYA,KARURVYSYA.NS,Karur Vysya Bank Ltd.,Financial Services,272683204608.0,Financial Services,Banks - Regional,2026-03-14,2026-03-13,294.0,294.8999938964844,281.29998779296875,282.1000061035156,295.70001220703125,-4.599257876930263,2161672.0,2649327.55,0.8159323296962658,2.6225443714491057,1.7537388221152996
KAYNES,KAYNES.NS,Kaynes Technology India Ltd.,Capital Goods,233162735616.0,Technology,Electronic Components,2026-03-14,2026-03-13,3672.0,3688.199951171875,3456.0,3475.60009765625,3700.300048828125,-6.0724792099775,1952248.0,1228533.05,1.5890887103118634,2.547783242783844,2.3834363567531693
KEC,KEC.NS,Kec International Ltd.,Construction,146157109248.0,Industrials,Engineering & Construction,2026-03-14,2026-03-13,558.0999755859375,558.0999755859375,532.7000122070312,549.0499877929688,560.5499877929688,-2.051556551678557,1251169.0,789819.0,1.584121172066005,1.999510086434481,1.0260296087512544
KFINTECH,KFINTECH.NS,Kfin Technologies Ltd.,Financial Services,153986334720.0,Technology,Software - Application,2026-03-14,2026-03-13,902.5999755859376,905.8499755859376,889.75,892.5499877929688,907.5999755859376,-1.6582181795732898,514401.0,901261.95,0.570756371108311,2.0268071987928926,0.8181430283851746
KIRLOSBROS,KIRLOSBROS.NS,Kirloskar Brothers Ltd.,Capital Goods,120739938304.0,Industrials,Specialty Industrial Machinery,2026-03-14,2026-03-13,1570.0,1586.699951171875,1510.0,1520.199951171875,1590.0,-4.3899401778695,46884.0,217408.0,0.2156498380924345,3.123558363048842,1.405429214898539
KIRLOSENG,KIRLOSENG.NS,Kirloskar Oil Eng Ltd.,Capital Goods,210960515072.0,Industrials,Specialty Industrial Machinery,2026-03-14,2026-03-13,1464.0,1500.5,1427.5,1451.300048828125,1468.9000244140625,-1.198173823501569,455555.0,529276.55,0.8607126085597405,1.7813487733350692,0.6726216906183562
KOTAKBANK,KOTAKBANK.NS,Kotak Mahindra Bank Ltd.,Financial Services,3648503939072.0,Financial Services,Banks - Regional,2026-03-14,2026-03-13,373.0,373.6000061035156,363.3999938964844,366.8500061035156,375.2999877929688,-2.251527301971157,32178086.0,16212690.55,1.9847468192131748,1.5864260888490604,1.4192450047292289
KIMS,KIMS.NS,Krishna Institute of Medical Sciences Ltd.,Healthcare,254048223232.0,Healthcare,Medical Care Facilities,2026-03-14,2026-03-13,660.0,661.0999755859375,631.0,634.9000244140625,664.4000244140625,-4.440096164357643,349682.0,390058.6,0.8964858100808443,2.3411307970357003,1.8965604869149628
LTF,LTF.NS,L&T Finance Ltd.,Financial Services,646131613696.0,Financial Services,Credit Services,2026-03-14,2026-03-13,264.0,264.54998779296875,256.29998779296875,258.0,265.5,-2.824858757062143,3511128.0,9365126.2,0.3749151826699356,2.2168041961416085,1.2742933101529064
LTTS,LTTS.NS,L&T Technology Services Ltd.,Information Technology,363577311232.0,Technology,Information Technology Services,2026-03-14,2026-03-13,3129.0,3584.0,3010.0,3430.10009765625,3129.5,9.605371390198126,3432185.0,318529.05,10.775108267205145,3.889111359807317,2.469811353170925
LICHSGFIN,LICHSGFIN.NS,LIC Housing Finance Ltd.,Financial Services,273161273344.0,Financial Services,Mortgage Finance,2026-03-14,2026-03-13,495.3500061035156,503.8999938964844,490.25,496.6000061035156,498.5,-0.3811422059146196,1637550.0,1419261.85,1.1538040002977603,1.527115789978446,0.2495830430251783
LTFOODS,LTFOODS.NS,LT Foods Ltd.,Fast Moving Consumer Goods,133847891968.0,Consumer Defensive,Packaged Foods,2026-03-14,2026-03-13,388.0,404.5,381.0,385.25,390.0,-1.2179487179487136,5018197.0,6619690.9,0.7580711963454365,4.82805600660922,0.2522648279724676
LTM,LTM.NS,LTIMindtree Ltd.,Information Technology,1246969200640.0,Technology,Information Technology Services,2026-03-14,2026-03-13,4299.0,4299.0,4197.0,4206.5,4323.60009765625,-2.7083933530237414,160248.0,282667.9411764706,0.5669125381995711,1.888389517889268,1.434234477244412
LT,LT.NS,Larsen & Toubro Ltd.,Construction,4730728218624.0,Industrials,Engineering & Construction,2026-03-14,2026-03-13,3696.0,3697.0,3424.5,3439.0,3719.5,-7.5413362011023,10777943.0,3533965.4,3.049815654675057,2.8128652897123083,2.6810157701770376
LATENTVIEW,LATENTVIEW.NS,Latent View Analytics Ltd.,Information Technology,57990725632.0,Industrials,Consulting Services,2026-03-14,2026-03-13,296.79998779296875,296.79998779296875,279.3500061035156,280.25,295.04998779296875,-5.01609503653111,690130.0,625941.05,1.1025479156543574,1.8738041577701288,2.676958003178081
LAURUSLABS,LAURUSLABS.NS,Laurus Labs Ltd.,Healthcare,541822648320.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-14,2026-03-13,1037.0,1050.5,980.7999877929688,1003.4000244140624,1046.800048828125,-4.145970805279198,3067874.0,1458678.55,2.1031871621064147,1.976285040468084,2.0978607439629373
THELEELA,THELEELA.NS,Leela Palaces Hotels & Resorts Ltd.,Consumer Services,144336601088.0,Consumer Cyclical,Lodging,2026-03-14,2026-03-13,423.0,434.8999938964844,421.0499877929688,432.2000122070313,435.4500122070313,-0.7463543251561178,194669.0,165819.0,1.1739848871359737,1.2320058929111468,0.6058041844203625
LEMONTREE,LEMONTREE.NS,Lemon Tree Hotels Ltd.,Consumer Services,80063709184.0,Consumer Cyclical,Lodging,2026-03-14,2026-03-13,104.9499969482422,104.9499969482422,100.81999969482422,101.11000061035156,105.44000244140624,-4.1066025519687415,6101753.0,4347057.6,1.4036512881724872,1.638587299515368,2.50618478074578
LICI,LICI.NS,Life Insurance Corporation of India,Financial Services,4887325704192.0,Financial Services,Insurance - Life,2026-03-14,2026-03-13,793.0,798.0,770.0999755859375,772.7000122070312,796.6500244140625,-3.0063404849132502,1249510.0,955160.8,1.3081671693394452,1.4134904402977368,2.1268912751047657
LINDEINDIA,LINDEINDIA.NS,Linde India Ltd.,Chemicals,592256303104.0,Basic Materials,Specialty Chemicals,2026-03-14,2026-03-13,7200.0,7248.0,6925.0,6944.5,7189.5,-3.407747409416506,70491.0,70169.25,1.004585341869836,2.68304941240576,1.2701023669783793
LLOYDSME,LLOYDSME.NS,Lloyds Metals And Energy Ltd.,Metals & Mining,621097910272.0,Basic Materials,Steel,2026-03-14,2026-03-13,1195.0,1203.199951171875,1136.0,1140.800048828125,1205.0,-5.327796777748961,398632.0,565515.7,0.7048999700627233,3.2766906505565574,1.6259688038735107
LODHA,LODHA.NS,Lodha Developers Ltd.,Realty,865264533504.0,Real Estate,Real Estate - Development,2026-03-14,2026-03-13,865.0,877.5499877929688,857.0499877929688,866.3499755859375,869.0499877929688,-0.3106854893224486,640732.0,1178647.75,0.5436161906727434,1.91070845416708,0.1626022476871718
LUPIN,LUPIN.NS,Lupin Ltd.,Healthcare,1058009317376.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-14,2026-03-13,2348.0,2361.89990234375,2297.199951171875,2314.89990234375,2357.300048828125,-1.7986741444074197,695835.0,949946.65,0.7324990303402827,1.0433314800780362,1.7239718907675317
MMTC,MMTC.NS,MMTC Ltd.,Services,80006340608.0,Industrials,Conglomerates,2026-03-14,2026-03-13,55.619998931884766,55.619998931884766,53.02000045776367,53.290000915527344,55.630001068115234,-4.206363666473267,1212019.0,1354902.95,0.8945430371968709,2.1439196658201305,1.9619968665496488
MRF,MRF.NS,MRF Ltd.,Automobile and Auto Components,572215001088.0,Consumer Cyclical,Auto Parts,2026-03-14,2026-03-13,136500.0,137930.0,134500.0,134920.0,138005.0,-2.235426252672001,4971.0,7188.3,0.6915404198489211,1.8284709467978035,1.2225659131127555
MGL,MGL.NS,Mahanagar Gas Ltd.,Oil Gas & Consumable Fuels,102234996736.0,Utilities,Utilities - Regulated Gas,2026-03-14,2026-03-13,1054.0,1054.800048828125,1022.0999755859376,1035.0,1050.199951171875,-1.4473387810496452,314100.0,401010.1,0.7832720422752445,2.6562420661456647,0.5448821097656222
MAHSCOOTER,MAHSCOOTER.NS,Maharashtra Scooters Ltd.,Financial Services,144495788032.0,Financial Services,Asset Management,2026-03-14,2026-03-13,12970.0,12970.0,12525.0,12629.0,12816.0,-1.4591136079900149,4532.0,4079.1,1.111029393738815,1.569386866531756,0.9297348149819566
MAHSEAMLES,MAHSEAMLES.NS,Maharashtra Seamless Ltd.,Capital Goods,73672785920.0,Basic Materials,Steel,2026-03-14,2026-03-13,556.9000244140625,558.6500244140625,544.0,549.7999877929688,561.5,-2.0837065373163437,159311.0,178048.2,0.8947633281324944,1.6228527547584854,1.2839775704891
M&MFIN,M&MFIN.NS,Mahindra & Mahindra Financial Services Ltd.,Financial Services,458805739520.0,Financial Services,Credit Services,2026-03-14,2026-03-13,346.0,347.95001220703125,327.79998779296875,330.20001220703125,346.29998779296875,-4.649141251359989,2655551.0,1627816.35,1.63135786171456,2.7915570635729225,1.6654294164452934
M&M,M&M.NS,Mahindra & Mahindra Ltd.,Automobile and Auto Components,3518705958912.0,Consumer Cyclical,Auto Manufacturers,2026-03-14,2026-03-13,2965.0,3025.0,2922.60009765625,2931.10009765625,3031.199951171875,-3.302317733177784,7217573.0,3034133.45,2.3787922050692925,2.207325653994039,1.496071831178338
MANAPPURAM,MANAPPURAM.NS,Manappuram Finance Ltd.,Financial Services,216771952640.0,Financial Services,Credit Services,2026-03-14,2026-03-13,254.0,258.04998779296875,251.6000061035156,256.1000061035156,255.5500030517578,0.2152232616668747,3401539.0,5282190.65,0.6439636933589286,1.6067512853741217,0.1339493321872535
MRPL,MRPL.NS,Mangalore Refinery & Petrochemicals Ltd.,Oil Gas & Consumable Fuels,312557076480.0,Energy,Oil & Gas Refining & Marketing,2026-03-14,2026-03-13,189.0500030517578,190.52999877929688,177.0399932861328,178.13999938964844,191.44000244140625,-6.947347932587144,8461555.0,11113421.15,0.7613816560888633,3.449705674541972,2.013895847363722
MANKIND,MANKIND.NS,Mankind Pharma Ltd.,Healthcare,882948702208.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-14,2026-03-13,2200.0,2205.0,2128.699951171875,2138.89990234375,2207.89990234375,-3.125141675433496,801825.0,597248.4,1.3425318510690023,2.284881142441147,1.367748027407072
MARICO,MARICO.NS,Marico Ltd.,Fast Moving Consumer Goods,974778859520.0,Consumer Defensive,Household & Personal Products,2026-03-14,2026-03-13,754.0,767.5,750.3499755859375,752.4000244140625,757.1500244140625,-0.62735255191676,2232167.0,1594062.95,1.400300408462539,1.5638873860990457,0.4011494417648739
MARUTI,MARUTI.NS,Maruti Suzuki India Ltd.,Automobile and Auto Components,3958642573312.0,Consumer Cyclical,Auto Manufacturers,2026-03-14,2026-03-13,12899.0,12962.0,12483.0,12591.0,13011.0,-3.2280378141572474,938549.0,414028.25,2.2668718861575265,1.969307780662708,1.6391738487271672
MFSL,MFSL.NS,Max Financial Services Ltd.,Financial Services,562234261504.0,Financial Services,Insurance - Life,2026-03-14,2026-03-13,1681.0,1700.699951171875,1623.5,1628.0999755859375,1696.199951171875,-4.014855414828212,1043993.0,818398.25,1.2756539985270008,1.5927105092445288,2.520769086111311
MAXHEALTH,MAXHEALTH.NS,Max Healthcare Institute Ltd.,Healthcare,964160389120.0,Healthcare,Medical Care Facilities,2026-03-14,2026-03-13,1014.0,1020.7999877929688,985.2999877929688,990.0,1020.4000244140624,-2.979226155107051,3267485.0,2825365.8,1.1564821093254545,1.3211174064562874,2.255080540569372
MAZDOCK,MAZDOCK.NS,Mazagoan Dock Shipbuilders Ltd.,Capital Goods,939068620800.0,Industrials,Aerospace & Defense,2026-03-14,2026-03-13,2434.0,2441.60009765625,2320.0,2328.0,2443.300048828125,-4.719029448856526,1698235.0,2310412.95,0.7350352671802675,3.1228683483828026,1.511120201817123
METROPOLIS,METROPOLIS.NS,Metropolis Healthcare Ltd.,Healthcare,93743251456.0,Healthcare,Diagnostics & Research,2026-03-14,2026-03-13,1825.0,1835.0,1801.0,1808.5999755859373,1823.9000244140625,-0.838864445601406,153578.0,35832.7,4.2859734265070735,1.6708151569965537,0.50206897039966
MINDACORP,MINDACORP.NS,Minda Corporation Ltd.,Automobile and Auto Components,113173299200.0,Consumer Cyclical,Auto Parts,2026-03-14,2026-03-13,476.4500122070313,486.25,473.2999877929688,480.8500061035156,481.1499938964844,-0.062348082048047,201480.0,217023.75,0.9283776545193786,1.7425748047667742,0.0357792858461486
MSUMI,MSUMI.NS,Motherson Sumi Wiring India Ltd.,Automobile and Auto Components,259165372416.0,Consumer Cyclical,Auto Parts,2026-03-14,2026-03-13,39.650001525878906,39.900001525878906,38.79999923706055,39.08000183105469,40.060001373291016,-2.4463292776862438,5739912.0,4176484.0,1.3743407133847514,1.515111582809776,1.6146198771377112
MOTILALOFS,MOTILALOFS.NS,Motilal Oswal Financial Services Ltd.,Financial Services,409269927936.0,Financial Services,Capital Markets,2026-03-14,2026-03-13,697.25,697.25,675.0,680.25,697.4000244140625,-2.459137340649153,772125.0,678668.4,1.137705836900613,1.6483223632394184,1.4919031589283631
MPHASIS,MPHASIS.NS,MphasiS Ltd.,Information Technology,403220627456.0,Technology,Information Technology Services,2026-03-14,2026-03-13,2184.0,2185.199951171875,2100.0,2114.800048828125,2185.199951171875,-3.2216686764062974,322855.0,643943.95,0.5013712761801706,1.4833304339600568,2.17191571253978
MCX,MCX.NS,Multi Commodity Exchange of India Ltd.,Financial Services,635979825152.0,Financial Services,Financial Data & Stock Exchanges,2026-03-14,2026-03-13,2520.0,2544.0,2465.0,2498.800048828125,2526.10009765625,-1.0807192024359755,2434300.0,3076135.35,0.7913500945268874,1.7941755837070497,0.6023486286682374
MUTHOOTFIN,MUTHOOTFIN.NS,Muthoot Finance Ltd.,Financial Services,1338929446912.0,Financial Services,Credit Services,2026-03-14,2026-03-13,3238.10009765625,3355.0,3216.5,3333.199951171875,3244.0,2.7496902334116724,1425587.0,1218863.45,1.1696035351622038,3.280158289753691,0.8382797385116888
NATCOPHARM,NATCOPHARM.NS,NATCO Pharma Ltd.,Healthcare,171296964608.0,Healthcare,Drug Manufacturers - Specialty & Generic,2026-03-14,2026-03-13,1019.9500122070312,1019.9500122070312,951.0,955.8499755859376,1016.2000122070312,-5.938795108850936,845760.0,3130348.15,0.2701808103996356,3.15055518699462,1.8849995497193863
NBCC,NBCC.NS,NBCC (India) Ltd.,Construction,224639991808.0,Industrials,Engineering & Construction,2026-03-14,2026-03-13,85.94000244140625,86.30999755859375,83.0,83.19999694824219,86.58000183105469,-3.9039094609953584,8551423.0,9977978.7,0.857029590572287,1.8710929061388133,2.08643271971538
NCC,NCC.NS,NCC Ltd.,Construction,90585702400.0,Industrials,Engineering & Construction,2026-03-14,2026-03-13,148.6999969482422,149.19000244140625,142.89999389648438,144.27999877929688,149.5,-3.4916396125104554,3749388.0,3984274.8,0.9410465362479516,1.8844511180150525,1.8528682326280248
NHPC,NHPC.NS,NHPC Ltd.,Power,753176739840.0,Utilities,Utilities - Renewable,2026-03-14,2026-03-13,75.19999694824219,76.4800033569336,74.3499984741211,74.9800033569336,74.77999877929688,0.2674573159956894,26756357.0,15517749.75,1.724242073178168,1.486531248537898,0.1799204128798176
NLCINDIA,NLCINDIA.NS,NLC India Ltd.,Power,359832223744.0,Utilities,Utilities - Regulated Electric,2026-03-14,2026-03-13,267.0,274.8500061035156,257.20001220703125,259.5,265.25,-2.1677662582469392,4700907.0,2313795.25,2.031686684463545,2.50164649050981,0.8665358061063098
NMDC,NMDC.NS,NMDC Ltd.,Metals & Mining,690948866048.0,Basic Materials,Steel,2026-03-14,2026-03-13,80.4000015258789,81.25,78.25,78.58999633789062,80.87000274658203,-2.819347509899484,21706561.0,22589801.05,0.9609009371952836,2.3881904307617243,1.180537143765474
NSLNISP,NSLNISP.NS,NMDC Steel Ltd.,Metals & Mining,107284406272.0,Basic Materials,Steel,2026-03-14,2026-03-13,38.0,38.0,36.5,36.59999847412109,37.88999938964844,-3.404594711816677,3803379.0,3700807.95,1.0277158532368589,1.7305898592714035,1.9673030519490315
NTPCGREEN,NTPCGREEN.NS,NTPC Green Energy Ltd.,Power,827044265984.0,Utilities,Utilities - Renewable,2026-03-14,2026-03-13,98.3000030517578,104.7300033569336,94.0500030517578,98.1500015258789,97.6500015258789,0.5120327620962595,177672354.0,19419416.15,9.149211934469,3.025190404239212,0.1692563751950111
NTPC,NTPC.NS,NTPC Ltd.,Power,3727883501568.0,Utilities,Utilities - Regulated Electric,2026-03-14,2026-03-13,391.8500061035156,394.5,383.2000122070313,384.4500122070313,390.5499877929688,-1.5618936823961982,27104384.0,12855215.85,2.1084347642439627,1.670296587229177,0.9350996070627156
NH,NH.NS,Narayana Hrudayalaya Ltd.,Healthcare,338933022720.0,Healthcare,Medical Care Facilities,2026-03-14,2026-03-13,1710.0,1710.0,1660.0,1668.800048828125,1705.5,-2.1518587611770723,445509.0,285110.2,1.562585274044913,1.5233961521906658,1.412540499122745
